 Multiplexed.AI.Tests.Integration.Runtime.Execution.MultipleInstance.Worker.Chaos.AiRuntimeDistributedChaosIntegrationTests.DistributedChaos_Should_Print_Execution_Correlated_Decision_Ledger
   Source: AiRuntimeDistributedChaosIntegrationTests.cs line 579
   Duration: 21.9 sec

  Standard Output: 

============================================================
EXECUTION-CORRELATED DECISION LEDGER
============================================================
ExecutionId: 6b5c904620f4492e9114abea71a60bb0
Pipeline:    distributed-chaos-100-1da54d410606417885e95afc812a9854
Steps:       100
Workers:     10
Events:      2116

SUMMARY BY CATEGORY / EVENT / OUTCOME
------------------------------------------------------------
Claim            | claim.acquired                           | Allowed      | Count=111
Claim            | claim.attempted                          | Started      | Count=224
Claim            | claim.denied                             | Denied       | Count=210
Concurrency      | concurrency.lease_acquired               | Allowed      | Count=209
Concurrency      | concurrency.lease_released               | Released     | Count=209
Execution        | execution.completed                      | Completed    | Count=1
Execution        | execution.created                        | Persisted    | Count=1
Execution        | execution.finalized                      | Completed    | Count=1
Finalization     | finalization.completed                   | Completed    | Count=1
Finalization     | finalization.race_lost                   | Denied       | Count=8
Finalization     | finalization.started                     | Started      | Count=9
Payload          | payload.externalized                     | Persisted    | Count=15
Payload          | payload.rehydrated                       | Applied      | Count=101
Policy           | policy.allowed                           | Allowed      | Count=224
Policy           | policy.evaluated                         | Started      | Count=224
Retention        | retention.compacted                      | Applied      | Count=15
Retention        | retention.evaluated                      | Started      | Count=112
Retention        | retention.evicted                        | Applied      | Count=77
Retention        | retention.skipped                        | Skipped      | Count=20
Retention        | retention.triggered                      | Triggered    | Count=92
Retry            | retry.evaluated                          | Started      | Count=11
Retry            | retry.scheduled                          | Applied      | Count=6
Run              | run.completed                            | Completed    | Count=1
Run              | run.started                              | Started      | Count=1
Snapshot         | snapshot.created                         | Persisted    | Count=11
Step             | step.completed                           | Completed    | Count=100
Step             | step.failed                              | Failed       | Count=11
Step             | step.started                             | Started      | Count=111

TIMELINE
------------------------------------------------------------
2026-05-28T05:14:45.7581746+00:00 | Execution        | execution.created                        | Persisted    | StepId=_execution | StepKey=_execution | Worker=pipeline-background-controller | Reason=DAG execution created and persisted. | Metadata=[context.key=03c31e87d76c443392ae198a24314dfa, execution.mode=Dag, pipeline.name=distributed-chaos-100-1da54d410606417885e95afc812a9854, pipeline.version=1.0.0, step.count=100]
2026-05-28T05:14:50.7594970+00:00 | Policy           | policy.evaluated                         | Started      | StepId=chaos-step-001 | StepKey=chaos-step-001 | Worker=policy-engine | Reason=Policy evaluation started. | Metadata=[pipeline.key=distributed-chaos-100-1da54d410606417885e95afc812a9854, policy.kind=Retention, policy.name=CompactAiRetentionPolicy, step.name=chaos-step-001, worker.id=policy-engine]
2026-05-28T05:14:50.7595331+00:00 | Policy           | policy.allowed                           | Allowed      | StepId=chaos-step-001 | StepKey=chaos-step-001 | Worker=policy-engine | Reason=Policy allowed execution. | Metadata=[duration.ms=0.03, pipeline.key=distributed-chaos-100-1da54d410606417885e95afc812a9854, policy.kind=Retention, policy.name=CompactAiRetentionPolicy, result.kind=Success, result.success=True, step.name=chaos-step-001, worker.id=policy-engine]
2026-05-28T05:14:50.7595622+00:00 | Policy           | policy.evaluated                         | Started      | StepId=chaos-step-001 | StepKey=chaos-step-001 | Worker=policy-engine | Reason=Policy evaluation started. | Metadata=[pipeline.key=distributed-chaos-100-1da54d410606417885e95afc812a9854, policy.kind=Retention, policy.name=EvictAiRetentionPolicy, step.name=chaos-step-001, worker.id=policy-engine]
2026-05-28T05:14:50.7595842+00:00 | Policy           | policy.allowed                           | Allowed      | StepId=chaos-step-001 | StepKey=chaos-step-001 | Worker=policy-engine | Reason=Policy allowed execution. | Metadata=[duration.ms=0.02, pipeline.key=distributed-chaos-100-1da54d410606417885e95afc812a9854, policy.kind=Retention, policy.name=EvictAiRetentionPolicy, result.kind=Success, result.success=True, step.name=chaos-step-001, worker.id=policy-engine]
2026-05-28T05:14:50.7639046+00:00 | Retention        | retention.triggered                      | Triggered    | StepId=chaos-step-001 | StepKey=hello-world | Worker=MSI:34196:5578191c9d0b435bb817fba324b2d34b:worker:2:97053d2b53a84c2ca05813cc7c7b0e37 | Reason=Aggregated retention policy decisions. | Metadata=[candidate.steps.count=1, compacted.count=0, evicted.count=1, policy.name=policy-driven-batch-retention, steps.count=100]
2026-05-28T05:14:50.7639189+00:00 | Retention        | retention.evicted                        | Applied      | StepId=chaos-step-001 | StepKey=hello-world | Worker=MSI:34196:5578191c9d0b435bb817fba324b2d34b:worker:2:97053d2b53a84c2ca05813cc7c7b0e37 | Reason=Batch retention evicted archived steps from hot state. | Metadata=[evicted.count=1, evicted.steps=chaos-step-011, policy.name=policy-driven-batch-retention]
2026-05-28T05:14:50.8396527+00:00 | Claim            | claim.attempted                          | Started      | StepId=_claim | StepKey=_claim | Worker=MSI:34196:5578191c9d0b435bb817fba324b2d34b:worker:5:8f66c4bf16cc40ba8643297c438f6885 | Reason=Batch claim attempt started. | Metadata=[claim.mode=batch, max.steps=1, pipeline.key=distributed-chaos-100-1da54d410606417885e95afc812a9854:1.0.0, worker.id=MSI:34196:5578191c9d0b435bb817fba324b2d34b]
2026-05-28T05:14:50.8432483+00:00 | Claim            | claim.attempted                          | Started      | StepId=_claim | StepKey=_claim | Worker=MSI:34196:5578191c9d0b435bb817fba324b2d34b:worker:9:8e9240dbc86e4135ac75cf56b110d7db | Reason=Batch claim attempt started. | Metadata=[claim.mode=batch, max.steps=1, pipeline.key=distributed-chaos-100-1da54d410606417885e95afc812a9854:1.0.0, worker.id=MSI:34196:5578191c9d0b435bb817fba324b2d34b]
2026-05-28T05:14:50.8531678+00:00 | Claim            | claim.attempted                          | Started      | StepId=_claim | StepKey=_claim | Worker=MSI:34196:5578191c9d0b435bb817fba324b2d34b:worker:6:254fb521139c452a9ab491cb5732c597 | Reason=Batch claim attempt started. | Metadata=[claim.mode=batch, max.steps=1, pipeline.key=distributed-chaos-100-1da54d410606417885e95afc812a9854:1.0.0, worker.id=MSI:34196:5578191c9d0b435bb817fba324b2d34b]
2026-05-28T05:14:50.8912392+00:00 | Payload          | payload.rehydrated                       | Applied      | StepId=chaos-step-011 | StepKey=chaos-step-011 | Worker=MSI:34196:5578191c9d0b435bb817fba324b2d34b:worker:2:97053d2b53a84c2ca05813cc7c7b0e37 | Reason=Step payload was rehydrated. | Metadata=[payload.artifact.id=34adbc85e6a6405989ed4a505a5ead25, payload.content.type=application/vnd.multiplexed.ai.step-state+json, payload.inline=False, payload.size.bytes=1034, payload.source=external, step.name=chaos-step-011]
2026-05-28T05:14:50.8923516+00:00 | Claim            | claim.attempted                          | Started      | StepId=_claim | StepKey=_claim | Worker=MSI:34196:5578191c9d0b435bb817fba324b2d34b:worker:8:8f5e195a48124c35bbc088eda052c878 | Reason=Batch claim attempt started. | Metadata=[claim.mode=batch, max.steps=1, pipeline.key=distributed-chaos-100-1da54d410606417885e95afc812a9854:1.0.0, worker.id=MSI:34196:5578191c9d0b435bb817fba324b2d34b]
2026-05-28T05:14:50.9842523+00:00 | Claim            | claim.attempted                          | Started      | StepId=_claim | StepKey=_claim | Worker=MSI:34196:5578191c9d0b435bb817fba324b2d34b:worker:1:05fc4870fd5640c4b4e43f3f4f0183c0 | Reason=Batch claim attempt started. | Metadata=[claim.mode=batch, max.steps=1, pipeline.key=distributed-chaos-100-1da54d410606417885e95afc812a9854:1.0.0, worker.id=MSI:34196:5578191c9d0b435bb817fba324b2d34b]
2026-05-28T05:14:50.9842980+00:00 | Claim            | claim.attempted                          | Started      | StepId=_claim | StepKey=_claim | Worker=MSI:34196:5578191c9d0b435bb817fba324b2d34b:worker:3:167d09d6c67541fe9ebd8711242d2d6c | Reason=Batch claim attempt started. | Metadata=[claim.mode=batch, max.steps=1, pipeline.key=distributed-chaos-100-1da54d410606417885e95afc812a9854:1.0.0, worker.id=MSI:34196:5578191c9d0b435bb817fba324b2d34b]
2026-05-28T05:14:51.0282028+00:00 | Claim            | claim.attempted                          | Started      | StepId=_claim | StepKey=_claim | Worker=MSI:34196:5578191c9d0b435bb817fba324b2d34b:worker:4:4db91ebc24e849d7889483eaadcef703 | Reason=Batch claim attempt started. | Metadata=[claim.mode=batch, max.steps=1, pipeline.key=distributed-chaos-100-1da54d410606417885e95afc812a9854:1.0.0, worker.id=MSI:34196:5578191c9d0b435bb817fba324b2d34b]
2026-05-28T05:14:51.0747262+00:00 | Concurrency      | concurrency.lease_acquired               | Allowed      | StepId=chaos-step-012 | StepKey=hello-world | Worker=MSI:34196:5578191c9d0b435bb817fba324b2d34b:worker:10:4760bf8466a74a10a6bbe63d81abb8f1 | Reason=Concurrency lease acquired before batch step claim. | Metadata=[claim.mode=batch, lease.id=6b5c904620f4492e9114abea71a60bb0:chaos-step-012:MSI:34196:5578191c9d0b435bb817fba324b2d34b, pipeline.key=distributed-chaos-100-1da54d410606417885e95afc812a9854:1.0.0, step.key=hello-world, step.name=chaos-step-012, worker.id=MSI:34196:5578191c9d0b435bb817fba324b2d34b]
2026-05-28T05:14:51.0760890+00:00 | Claim            | claim.acquired                           | Allowed      | StepId=chaos-step-012 | StepKey=hello-world | Worker=MSI:34196:5578191c9d0b435bb817fba324b2d34b:worker:10:4760bf8466a74a10a6bbe63d81abb8f1 | Reason=Step claim acquired. | Metadata=[claim.mode=batch, claim.token=3912a978776845c385fbdc36c47ab65c, pipeline.key=distributed-chaos-100-1da54d410606417885e95afc812a9854:1.0.0, step.key=hello-world, step.name=chaos-step-012, worker.id=MSI:34196:5578191c9d0b435bb817fba324b2d34b]
2026-05-28T05:14:51.0761166+00:00 | Step             | step.started                             | Started      | StepId=chaos-step-012 | StepKey=hello-world | Worker=MSI:34196:5578191c9d0b435bb817fba324b2d34b:worker:10:4760bf8466a74a10a6bbe63d81abb8f1 | Reason=Step execution started. | Metadata=[claim.token=3912a978776845c385fbdc36c47ab65c, pipeline.name=distributed-chaos-100-1da54d410606417885e95afc812a9854, pipeline.version=1.0.0, step.key=hello-world, step.name=chaos-step-012, worker.id=MSI:34196:5578191c9d0b435bb817fba324b2d34b]
2026-05-28T05:14:51.0788537+00:00 | Step             | step.completed                           | Completed    | StepId=chaos-step-012 | StepKey=hello-world | Worker=MSI:34196:5578191c9d0b435bb817fba324b2d34b:worker:10:4760bf8466a74a10a6bbe63d81abb8f1 | Reason=Step execution completed. | Metadata=[claim.token=3912a978776845c385fbdc36c47ab65c, pipeline.name=distributed-chaos-100-1da54d410606417885e95afc812a9854, pipeline.version=1.0.0, step.key=hello-world, step.name=chaos-step-012, worker.id=MSI:34196:5578191c9d0b435bb817fba324b2d34b]
2026-05-28T05:14:51.0788581+00:00 | Concurrency      | concurrency.lease_released               | Released     | StepId=chaos-step-012 | StepKey=hello-world | Worker=MSI:34196:5578191c9d0b435bb817fba324b2d34b:worker:10:4760bf8466a74a10a6bbe63d81abb8f1 | Reason=Concurrency lease released after step execution. | Metadata=[lease.id=6b5c904620f4492e9114abea71a60bb0:chaos-step-012:MSI:34196:5578191c9d0b435bb817fba324b2d34b, pipeline.name=distributed-chaos-100-1da54d410606417885e95afc812a9854, pipeline.version=1.0.0, step.key=hello-world, step.name=chaos-step-012, worker.id=MSI:34196:5578191c9d0b435bb817fba324b2d34b]
2026-05-28T05:14:51.1374177+00:00 | Claim            | claim.attempted                          | Started      | StepId=_claim | StepKey=_claim | Worker=MSI:34196:5578191c9d0b435bb817fba324b2d34b:worker:7:77a638c87d1e46619402255ecb3fa963 | Reason=Batch claim attempt started. | Metadata=[claim.mode=batch, max.steps=1, pipeline.key=distributed-chaos-100-1da54d410606417885e95afc812a9854:1.0.0, worker.id=MSI:34196:5578191c9d0b435bb817fba324b2d34b]
2026-05-28T05:14:51.2266245+00:00 | Retention        | retention.evaluated                      | Started      | StepId=chaos-step-001 | StepKey=hello-world | Worker=MSI:34196:5578191c9d0b435bb817fba324b2d34b:worker:10:4760bf8466a74a10a6bbe63d81abb8f1 | Reason=Batch retention evaluation started. | Metadata=[candidate.steps.count=1, policy.name=policy-driven-batch-retention, steps.count=100]
2026-05-28T05:14:51.2267646+00:00 | Policy           | policy.evaluated                         | Started      | StepId=chaos-step-001 | StepKey=chaos-step-001 | Worker=policy-engine | Reason=Policy evaluation started. | Metadata=[pipeline.key=distributed-chaos-100-1da54d410606417885e95afc812a9854, policy.kind=Retention, policy.name=CompactAiRetentionPolicy, step.name=chaos-step-001, worker.id=policy-engine]
2026-05-28T05:14:51.2267971+00:00 | Policy           | policy.allowed                           | Allowed      | StepId=chaos-step-001 | StepKey=chaos-step-001 | Worker=policy-engine | Reason=Policy allowed execution. | Metadata=[duration.ms=0.03, pipeline.key=distributed-chaos-100-1da54d410606417885e95afc812a9854, policy.kind=Retention, policy.name=CompactAiRetentionPolicy, result.kind=Success, result.success=True, step.name=chaos-step-001, worker.id=policy-engine]
2026-05-28T05:14:51.2268294+00:00 | Policy           | policy.evaluated                         | Started      | StepId=chaos-step-001 | StepKey=chaos-step-001 | Worker=policy-engine | Reason=Policy evaluation started. | Metadata=[pipeline.key=distributed-chaos-100-1da54d410606417885e95afc812a9854, policy.kind=Retention, policy.name=EvictAiRetentionPolicy, step.name=chaos-step-001, worker.id=policy-engine]
2026-05-28T05:14:51.2268561+00:00 | Policy           | policy.allowed                           | Allowed      | StepId=chaos-step-001 | StepKey=chaos-step-001 | Worker=policy-engine | Reason=Policy allowed execution. | Metadata=[duration.ms=0.02, pipeline.key=distributed-chaos-100-1da54d410606417885e95afc812a9854, policy.kind=Retention, policy.name=EvictAiRetentionPolicy, result.kind=Success, result.success=True, step.name=chaos-step-001, worker.id=policy-engine]
2026-05-28T05:14:51.2304733+00:00 | Retention        | retention.triggered                      | Triggered    | StepId=chaos-step-001 | StepKey=hello-world | Worker=MSI:34196:5578191c9d0b435bb817fba324b2d34b:worker:10:4760bf8466a74a10a6bbe63d81abb8f1 | Reason=Aggregated retention policy decisions. | Metadata=[candidate.steps.count=1, compacted.count=0, evicted.count=1, policy.name=policy-driven-batch-retention, steps.count=100]
2026-05-28T05:14:51.2304875+00:00 | Retention        | retention.evicted                        | Applied      | StepId=chaos-step-001 | StepKey=hello-world | Worker=MSI:34196:5578191c9d0b435bb817fba324b2d34b:worker:10:4760bf8466a74a10a6bbe63d81abb8f1 | Reason=Batch retention evicted archived steps from hot state. | Metadata=[evicted.count=1, evicted.steps=chaos-step-012, policy.name=policy-driven-batch-retention]
2026-05-28T05:14:51.3141008+00:00 | Claim            | claim.attempted                          | Started      | StepId=_claim | StepKey=_claim | Worker=MSI:34196:5578191c9d0b435bb817fba324b2d34b:worker:2:97053d2b53a84c2ca05813cc7c7b0e37 | Reason=Batch claim attempt started. | Metadata=[claim.mode=batch, max.steps=1, pipeline.key=distributed-chaos-100-1da54d410606417885e95afc812a9854:1.0.0, worker.id=MSI:34196:5578191c9d0b435bb817fba324b2d34b]
2026-05-28T05:14:51.3403180+00:00 | Concurrency      | concurrency.lease_acquired               | Allowed      | StepId=chaos-step-013 | StepKey=hello-world | Worker=MSI:34196:5578191c9d0b435bb817fba324b2d34b:worker:5:8f66c4bf16cc40ba8643297c438f6885 | Reason=Concurrency lease acquired before batch step claim. | Metadata=[claim.mode=batch, lease.id=6b5c904620f4492e9114abea71a60bb0:chaos-step-013:MSI:34196:5578191c9d0b435bb817fba324b2d34b, pipeline.key=distributed-chaos-100-1da54d410606417885e95afc812a9854:1.0.0, step.key=hello-world, step.name=chaos-step-013, worker.id=MSI:34196:5578191c9d0b435bb817fba324b2d34b]
2026-05-28T05:14:51.3417035+00:00 | Claim            | claim.acquired                           | Allowed      | StepId=chaos-step-013 | StepKey=hello-world | Worker=MSI:34196:5578191c9d0b435bb817fba324b2d34b:worker:5:8f66c4bf16cc40ba8643297c438f6885 | Reason=Step claim acquired. | Metadata=[claim.mode=batch, claim.token=f8ccbdc8153747e28ca1d7d45d2016c4, pipeline.key=distributed-chaos-100-1da54d410606417885e95afc812a9854:1.0.0, step.key=hello-world, step.name=chaos-step-013, worker.id=MSI:34196:5578191c9d0b435bb817fba324b2d34b]
2026-05-28T05:14:51.3417410+00:00 | Step             | step.started                             | Started      | StepId=chaos-step-013 | StepKey=hello-world | Worker=MSI:34196:5578191c9d0b435bb817fba324b2d34b:worker:5:8f66c4bf16cc40ba8643297c438f6885 | Reason=Step execution started. | Metadata=[claim.token=f8ccbdc8153747e28ca1d7d45d2016c4, pipeline.name=distributed-chaos-100-1da54d410606417885e95afc812a9854, pipeline.version=1.0.0, step.key=hello-world, step.name=chaos-step-013, worker.id=MSI:34196:5578191c9d0b435bb817fba324b2d34b]
2026-05-28T05:14:51.3438097+00:00 | Step             | step.completed                           | Completed    | StepId=chaos-step-013 | StepKey=hello-world | Worker=MSI:34196:5578191c9d0b435bb817fba324b2d34b:worker:5:8f66c4bf16cc40ba8643297c438f6885 | Reason=Step execution completed. | Metadata=[claim.token=f8ccbdc8153747e28ca1d7d45d2016c4, pipeline.name=distributed-chaos-100-1da54d410606417885e95afc812a9854, pipeline.version=1.0.0, step.key=hello-world, step.name=chaos-step-013, worker.id=MSI:34196:5578191c9d0b435bb817fba324b2d34b]
2026-05-28T05:14:51.3438152+00:00 | Concurrency      | concurrency.lease_released               | Released     | StepId=chaos-step-013 | StepKey=hello-world | Worker=MSI:34196:5578191c9d0b435bb817fba324b2d34b:worker:5:8f66c4bf16cc40ba8643297c438f6885 | Reason=Concurrency lease released after step execution. | Metadata=[lease.id=6b5c904620f4492e9114abea71a60bb0:chaos-step-013:MSI:34196:5578191c9d0b435bb817fba324b2d34b, pipeline.name=distributed-chaos-100-1da54d410606417885e95afc812a9854, pipeline.version=1.0.0, step.key=hello-world, step.name=chaos-step-013, worker.id=MSI:34196:5578191c9d0b435bb817fba324b2d34b]
2026-05-28T05:14:51.3439883+00:00 | Concurrency      | concurrency.lease_acquired               | Allowed      | StepId=chaos-step-013 | StepKey=hello-world | Worker=MSI:34196:5578191c9d0b435bb817fba324b2d34b:worker:9:8e9240dbc86e4135ac75cf56b110d7db | Reason=Concurrency lease acquired before batch step claim. | Metadata=[claim.mode=batch, lease.id=6b5c904620f4492e9114abea71a60bb0:chaos-step-013:MSI:34196:5578191c9d0b435bb817fba324b2d34b, pipeline.key=distributed-chaos-100-1da54d410606417885e95afc812a9854:1.0.0, step.key=hello-world, step.name=chaos-step-013, worker.id=MSI:34196:5578191c9d0b435bb817fba324b2d34b]
2026-05-28T05:14:51.3458113+00:00 | Claim            | claim.denied                             | Denied       | StepId=chaos-step-013 | StepKey=hello-world | Worker=MSI:34196:5578191c9d0b435bb817fba324b2d34b:worker:9:8e9240dbc86e4135ac75cf56b110d7db | Reason=Batch step claim failed after concurrency lease was acquired. | Metadata=[claim.mode=batch, lease.id=6b5c904620f4492e9114abea71a60bb0:chaos-step-013:MSI:34196:5578191c9d0b435bb817fba324b2d34b, pipeline.key=distributed-chaos-100-1da54d410606417885e95afc812a9854:1.0.0, step.key=hello-world, step.name=chaos-step-013, worker.id=MSI:34196:5578191c9d0b435bb817fba324b2d34b]
2026-05-28T05:14:51.3467403+00:00 | Concurrency      | concurrency.lease_released               | Released     | StepId=chaos-step-013 | StepKey=hello-world | Worker=MSI:34196:5578191c9d0b435bb817fba324b2d34b:worker:9:8e9240dbc86e4135ac75cf56b110d7db | Reason=Concurrency lease released after failed batch step claim. | Metadata=[claim.mode=batch, lease.id=6b5c904620f4492e9114abea71a60bb0:chaos-step-013:MSI:34196:5578191c9d0b435bb817fba324b2d34b, pipeline.key=distributed-chaos-100-1da54d410606417885e95afc812a9854:1.0.0, step.key=hello-world, step.name=chaos-step-013, worker.id=MSI:34196:5578191c9d0b435bb817fba324b2d34b]
2026-05-28T05:14:51.3467489+00:00 | Claim            | claim.denied                             | Denied       | StepId=_claim | StepKey=_claim | Worker=MSI:34196:5578191c9d0b435bb817fba324b2d34b:worker:9:8e9240dbc86e4135ac75cf56b110d7db | Reason=Batch claim denied because no ready candidate could be admitted or claimed. | Metadata=[claim.mode=batch, claimed.steps.count=0, pipeline.key=distributed-chaos-100-1da54d410606417885e95afc812a9854:1.0.0, ready.steps.count=1, worker.id=MSI:34196:5578191c9d0b435bb817fba324b2d34b]
2026-05-28T05:14:51.3567056+00:00 | Concurrency      | concurrency.lease_acquired               | Allowed      | StepId=chaos-step-013 | StepKey=hello-world | Worker=MSI:34196:5578191c9d0b435bb817fba324b2d34b:worker:6:254fb521139c452a9ab491cb5732c597 | Reason=Concurrency lease acquired before batch step claim. | Metadata=[claim.mode=batch, lease.id=6b5c904620f4492e9114abea71a60bb0:chaos-step-013:MSI:34196:5578191c9d0b435bb817fba324b2d34b, pipeline.key=distributed-chaos-100-1da54d410606417885e95afc812a9854:1.0.0, step.key=hello-world, step.name=chaos-step-013, worker.id=MSI:34196:5578191c9d0b435bb817fba324b2d34b]
2026-05-28T05:14:51.3580037+00:00 | Claim            | claim.denied                             | Denied       | StepId=chaos-step-013 | StepKey=hello-world | Worker=MSI:34196:5578191c9d0b435bb817fba324b2d34b:worker:6:254fb521139c452a9ab491cb5732c597 | Reason=Batch step claim failed after concurrency lease was acquired. | Metadata=[claim.mode=batch, lease.id=6b5c904620f4492e9114abea71a60bb0:chaos-step-013:MSI:34196:5578191c9d0b435bb817fba324b2d34b, pipeline.key=distributed-chaos-100-1da54d410606417885e95afc812a9854:1.0.0, step.key=hello-world, step.name=chaos-step-013, worker.id=MSI:34196:5578191c9d0b435bb817fba324b2d34b]
2026-05-28T05:14:51.3590765+00:00 | Concurrency      | concurrency.lease_released               | Released     | StepId=chaos-step-013 | StepKey=hello-world | Worker=MSI:34196:5578191c9d0b435bb817fba324b2d34b:worker:6:254fb521139c452a9ab491cb5732c597 | Reason=Concurrency lease released after failed batch step claim. | Metadata=[claim.mode=batch, lease.id=6b5c904620f4492e9114abea71a60bb0:chaos-step-013:MSI:34196:5578191c9d0b435bb817fba324b2d34b, pipeline.key=distributed-chaos-100-1da54d410606417885e95afc812a9854:1.0.0, step.key=hello-world, step.name=chaos-step-013, worker.id=MSI:34196:5578191c9d0b435bb817fba324b2d34b]
2026-05-28T05:14:51.3590873+00:00 | Claim            | claim.denied                             | Denied       | StepId=_claim | StepKey=_claim | Worker=MSI:34196:5578191c9d0b435bb817fba324b2d34b:worker:6:254fb521139c452a9ab491cb5732c597 | Reason=Batch claim denied because no ready candidate could be admitted or claimed. | Metadata=[claim.mode=batch, claimed.steps.count=0, pipeline.key=distributed-chaos-100-1da54d410606417885e95afc812a9854:1.0.0, ready.steps.count=1, worker.id=MSI:34196:5578191c9d0b435bb817fba324b2d34b]
2026-05-28T05:14:51.3805565+00:00 | Payload          | payload.rehydrated                       | Applied      | StepId=chaos-step-012 | StepKey=chaos-step-012 | Worker=MSI:34196:5578191c9d0b435bb817fba324b2d34b:worker:10:4760bf8466a74a10a6bbe63d81abb8f1 | Reason=Step payload was rehydrated. | Metadata=[payload.artifact.id=82e24f18f2094744810dbf49ca2123ea, payload.content.type=application/vnd.multiplexed.ai.step-state+json, payload.inline=False, payload.size.bytes=1036, payload.source=external, step.name=chaos-step-012]
2026-05-28T05:14:51.3855048+00:00 | Concurrency      | concurrency.lease_acquired               | Allowed      | StepId=chaos-step-013 | StepKey=hello-world | Worker=MSI:34196:5578191c9d0b435bb817fba324b2d34b:worker:8:8f5e195a48124c35bbc088eda052c878 | Reason=Concurrency lease acquired before batch step claim. | Metadata=[claim.mode=batch, lease.id=6b5c904620f4492e9114abea71a60bb0:chaos-step-013:MSI:34196:5578191c9d0b435bb817fba324b2d34b, pipeline.key=distributed-chaos-100-1da54d410606417885e95afc812a9854:1.0.0, step.key=hello-world, step.name=chaos-step-013, worker.id=MSI:34196:5578191c9d0b435bb817fba324b2d34b]
2026-05-28T05:14:51.3868866+00:00 | Claim            | claim.denied                             | Denied       | StepId=chaos-step-013 | StepKey=hello-world | Worker=MSI:34196:5578191c9d0b435bb817fba324b2d34b:worker:8:8f5e195a48124c35bbc088eda052c878 | Reason=Batch step claim failed after concurrency lease was acquired. | Metadata=[claim.mode=batch, lease.id=6b5c904620f4492e9114abea71a60bb0:chaos-step-013:MSI:34196:5578191c9d0b435bb817fba324b2d34b, pipeline.key=distributed-chaos-100-1da54d410606417885e95afc812a9854:1.0.0, step.key=hello-world, step.name=chaos-step-013, worker.id=MSI:34196:5578191c9d0b435bb817fba324b2d34b]
2026-05-28T05:14:51.3879062+00:00 | Concurrency      | concurrency.lease_released               | Released     | StepId=chaos-step-013 | StepKey=hello-world | Worker=MSI:34196:5578191c9d0b435bb817fba324b2d34b:worker:8:8f5e195a48124c35bbc088eda052c878 | Reason=Concurrency lease released after failed batch step claim. | Metadata=[claim.mode=batch, lease.id=6b5c904620f4492e9114abea71a60bb0:chaos-step-013:MSI:34196:5578191c9d0b435bb817fba324b2d34b, pipeline.key=distributed-chaos-100-1da54d410606417885e95afc812a9854:1.0.0, step.key=hello-world, step.name=chaos-step-013, worker.id=MSI:34196:5578191c9d0b435bb817fba324b2d34b]
2026-05-28T05:14:51.3879162+00:00 | Claim            | claim.denied                             | Denied       | StepId=_claim | StepKey=_claim | Worker=MSI:34196:5578191c9d0b435bb817fba324b2d34b:worker:8:8f5e195a48124c35bbc088eda052c878 | Reason=Batch claim denied because no ready candidate could be admitted or claimed. | Metadata=[claim.mode=batch, claimed.steps.count=0, pipeline.key=distributed-chaos-100-1da54d410606417885e95afc812a9854:1.0.0, ready.steps.count=1, worker.id=MSI:34196:5578191c9d0b435bb817fba324b2d34b]
2026-05-28T05:14:51.4571013+00:00 | Concurrency      | concurrency.lease_acquired               | Allowed      | StepId=chaos-step-014 | StepKey=hello-world | Worker=MSI:34196:5578191c9d0b435bb817fba324b2d34b:worker:1:05fc4870fd5640c4b4e43f3f4f0183c0 | Reason=Concurrency lease acquired before batch step claim. | Metadata=[claim.mode=batch, lease.id=6b5c904620f4492e9114abea71a60bb0:chaos-step-014:MSI:34196:5578191c9d0b435bb817fba324b2d34b, pipeline.key=distributed-chaos-100-1da54d410606417885e95afc812a9854:1.0.0, step.key=hello-world, step.name=chaos-step-014, worker.id=MSI:34196:5578191c9d0b435bb817fba324b2d34b]
2026-05-28T05:14:51.4574635+00:00 | Concurrency      | concurrency.lease_acquired               | Allowed      | StepId=chaos-step-014 | StepKey=hello-world | Worker=MSI:34196:5578191c9d0b435bb817fba324b2d34b:worker:3:167d09d6c67541fe9ebd8711242d2d6c | Reason=Concurrency lease acquired before batch step claim. | Metadata=[claim.mode=batch, lease.id=6b5c904620f4492e9114abea71a60bb0:chaos-step-014:MSI:34196:5578191c9d0b435bb817fba324b2d34b, pipeline.key=distributed-chaos-100-1da54d410606417885e95afc812a9854:1.0.0, step.key=hello-world, step.name=chaos-step-014, worker.id=MSI:34196:5578191c9d0b435bb817fba324b2d34b]
2026-05-28T05:14:51.4575223+00:00 | Claim            | claim.acquired                           | Allowed      | StepId=chaos-step-014 | StepKey=hello-world | Worker=MSI:34196:5578191c9d0b435bb817fba324b2d34b:worker:1:05fc4870fd5640c4b4e43f3f4f0183c0 | Reason=Step claim acquired. | Metadata=[claim.mode=batch, claim.token=c15a78da5b69476eb540bed036bbd2f1, pipeline.key=distributed-chaos-100-1da54d410606417885e95afc812a9854:1.0.0, step.key=hello-world, step.name=chaos-step-014, worker.id=MSI:34196:5578191c9d0b435bb817fba324b2d34b]
